"IEA.country.name","Flow","Product","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Argentina","Total energy supply; Energy industry own use; Coal mines","Lubricants",0.999056603773585,0.999056603773585,0.999056603773585,0.999056603773585,0.999056603773585,0.999056603773585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Total energy supply; Energy industry own use; Coal mines","Other bituminous coal",0.86456684506965,0.86147454753438,0.86004105388966,0.85863195554607,0.85475965352772,0.85154880944171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Total energy supply; Energy industry own use; Coal mines","Paraffin waxes",0.999056603773585,0.999056603773585,0.999056603773585,0.999056603773585,0.999056603773585,0.999056603773585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Total energy supply; Energy industry own use; Coal mines","Kerosene type jet fuel excl. biofuels",NA,NA,0.81482609213189,0.81265480133142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Total energy supply; Energy industry own use; Coal mines","White spirit & SBP",NA,NA,NA,NA,0.999056603773585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Total energy supply; Energy industry own use; Coal mines","Electricity",0.920963615657007,0.920580869778699,0.920191032316046,0.91979922298791,0.91942258647971,0.919040862077087,0.91886478638789,0.91868101161365,0.918486931894081,0.918293425146414,0.918100926636994,0.917903117958605,0.9177057685234,0.917524622291119,0.917327315012006,0.917137012873919,0.916866402363827,0.916583710899467,0.916295154662519,0.916014405938859,0.915743892974603,0.915562292410458,0.915291629845176,0.915020967279894,0.914750304714612,0.914479642149329
"Australia","Total energy supply; Energy industry own use; Coal mines","Fuel oil",0.81871019400206,0.8167421913841,0.81482609213189,0.81265480133142,0.81042295660424,NA,NA,NA,0.81806572721068,0.81758994635799,0.81711416550529,0.81644374703105,0.81575602743488,0.81461847866889,0.81337712317141,0.81213576767394,0.80860539457992,0.80748910263511,0.80637724692332,0.80526177827162,0.80414274636875,0.80322254236623,0.80215290605761,0.80108430242711,0.80001772673077,0.79895392369992
"Australia","Total energy supply; Energy industry own use; Coal mines","Gas/diesel oil excl. biofuels",0.81871019400206,0.8167421913841,0.81482609213189,0.81265480133142,0.81042295660424,0.80819543715754,0.80980444149574,0.81854150806337,0.81806572721068,0.81758994635799,0.81711416550529,0.81644374703105,0.81575602743488,0.81461847866889,0.81337712317141,0.81213576767394,0.80860539457992,0.80748910263511,0.80637724692332,0.80526177827162,0.80414274636875,0.80322254236623,0.80215290605761,0.80108430242711,0.80001772673077,0.79895392369992
"Australia","Total energy supply; Energy industry own use; Coal mines","Natural gas",0.905960130672575,NA,NA,NA,NA,NA,NA,NA,0.89599492568245,0.89474927505868,0.89350362443491,0.89225797381115,0.89101232318738,0.88976667256362,0.88822724150864,0.88770177400369,0.88717630649875,0.88638507661541,0.88577034555435,0.88481415413557,0.88416628932733,0.88356695448452,0.88251398565232,0.88184473917182,0.8814793199234,0.88068370054772
"Australia","Total energy supply; Energy industry own use; Coal mines","BKB",NA,NA,NA,NA,NA,NA,NA,NA,0.84940652598217,0.84916370511648,0.84892088425079,0.84867806338509,0.8484352425194,0.84819242165371,0.84794960078801,0.84770677992232,0.84746395905663,0.84726546156385,0.84706696407107,0.84686846657829,NA,NA,NA,NA,NA,NA
"Australia","Total energy supply; Energy industry own use; Coal mines","Liquefied petroleum gases (LPG)",NA,NA,NA,NA,NA,NA,NA,NA,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323,0.944380843800323
"Australia","Total energy supply; Energy industry own use; Coal mines","Other oil products",NA,NA,NA,NA,NA,NA,NA,NA,0.64875894024789,0.64794258729017,0.64712623433245,0.64609761722378,0.64505013219058,0.64351208111965,0.64186082250155,0.64020956388345,0.63991207885026,0.63961459381706,0.63931710878387,0.63901962375068,0.63872213871748,0.63842465368429,0.63812716865109,0.6378296836179,0.6375321985847,0.63723471355151
"Australia","Total energy supply; Energy industry own use; Coal mines","Crude oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69076881481443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Total energy supply; Energy industry own use; Coal mines","Other kerosene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999554972347302,0.999554972347302,0.999554972347302,0.999554972347302,0.999554972347302,0.999554972347302,0.999554972347302,0.999554972347302,0.999554972347302,0.999554972347302,0.999554972347302
"Australia","Total energy supply; Energy industry own use; Coal mines","Motor gasoline excl. biofuels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80860539457992,0.80748910263511,0.80637724692332,0.80526177827162,0.80414274636875,0.80322254236623,0.80215290605761,0.80108430242711,0.80001772673077,0.79895392369992
"Austria","Total energy supply; Energy industry own use; Coal mines","Electricity",0.920963615657007,0.920580869778699,0.920191032316046,0.91979922298791,0.91942258647971,0.919040862077087,0.91886478638789,0.91868101161365,0.918486931894081,0.918293425146414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Total energy supply; Energy industry own use; Coal mines","Electricity",0.920963615657007,0.920580869778699,0.920191032316046,0.91979922298791,0.91942258647971,0.919040862077087,0.91886478638789,0.91868101161365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
